index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_absolute,d13c,d18o,age_calc,month_int,d18o_dt
451,Path I 113A,0.274,12995.0,150.041,I 113A,1.0,61.0,,I,113,61.18436936478109,1988.049,-1.0795975553357737,25.444092977747246,1991.1559139088727,2,-0.2323623247659583
452,Path I 114A,0.278,13130.0,152.015,I 114A,,,,I,114,61.351036031447755,1988.2156666666667,-1.0463656920404383,25.6070262271595,1991.3225805755394,4,-0.07620106386560366
453,Path I 115A,0.234,11354.0,131.204,I 115A,,,,I,115,61.51770269811443,1988.3823333333332,-1.382663721440355,25.88993592592261,1991.489247242206,6,0.19979719381946026
454,Path I 116A,0.23,10308.0,118.651,I 116A,,,,I,116,61.68436936478109,1988.549,-1.1951274524461661,25.913287216317077,1991.6559139088727,8,0.21609759057519184
455,Path I 117A,0.22,11049.0,127.265,I 117A,,,,I,117,61.851036031447755,1988.7156666666667,-0.6968671831457443,25.843343509263942,1991.8225805755394,10,0.1389635373171778
456,Path I 118A,0.222,10744.0,123.915,I 118A,,,,I,118,62.01770269811443,1988.8823333333332,-1.0990225408524699,25.726356613960938,1991.989247242206,0,0.014646843246787
457,Path I 119A,0.268,12888.0,150.352,I 119A,1.0,62.0,,I,119,62.18436936478109,1989.049,-1.0888876595338557,25.746301729596727,1992.1559139088727,2,0.027122707550862657
458,Path I 120A,0.274,13131.0,151.796,I 120A,,,,I,120,62.417702698114425,1989.2823333333333,-1.2288302686113852,26.04104786311266,1992.389247242206,5,0.3111776088933098
459,Path I 121A,0.238,12079.0,139.557,I 121A,,,,I,121,62.65103603144776,1989.5156666666667,-1.5694678214091302,25.91165298151915,1992.6225805755394,7,0.17081816810511086
460,Path I 122A,0.302,11188.0,129.156,I 122A,,62.7,,I,122,62.884369364781094,1989.749,-1.545975043491485,25.896924538048385,1992.8559139088727,10,0.14485183841117433
461,12 SPL A4 Path H 1A,0.23,12325.0,156.808,H 1A,,60.3,,H,1,60.48436936478109,1987.349,-1.4905046538644569,25.454110568148177,1990.4559139088726,5,-0.14247179809227717
462,12 SPL A4 Path H 2A,0.226,12115.0,147.048,H 2A,,,,H,2,60.601036031447755,1987.4656666666667,-1.673056070118096,25.56444569384453,1990.5725805755394,7,-0.03135358594622417
463,12 SPL A4 Path H 3A,0.228,11458.0,145.164,H 3A,,,,H,3,60.71770269811442,1987.5823333333333,-1.8017107878615881,25.646424219822958,1990.689247242206,8,0.0514132272537573
464,12 SPL A4 Path H 4A,0.252,14114.0,175.803,H 4A,,,,H,4,60.83436936478109,1987.699,-1.538369985598171,25.70489917053745,1990.8059139088728,10,0.1106816659617671
465,12 SPL A4 Path H 5A,0.254,13381.0,169.844,H 5A,,,,H,5,60.95103603144776,1987.8156666666666,-1.5354934565985618,25.3613762933344,1990.9225805755393,11,-0.23204252247591128
466,12 SPL A4 Path H 6A,0.276,14655.0,185.496,H 6A,,,,H,6,61.067702698114424,1987.9323333333334,-1.6674077871879467,25.35349521292751,1991.0392472422059,0,-0.23911971334546323
467,12 SPL A4 Path H 7A,0.266,13481.0,166.427,H 7A,-1.0,61.0,,H,7,61.18436936478109,1988.049,-1.297031444112958,25.275153882495662,1991.1559139088727,2,-0.3166519534682344
468,12 SPL A4 Path H 8A,0.24,12374.0,157.021,H 8A,,,,H,8,61.351036031447755,1988.2156666666667,-1.537051733887817,25.412003487449216,1991.3225805755394,4,-0.17863748346867325
469,12 SPL A4 Path H 9A,0.226,12500.0,152.385,H 9A,,,,H,9,61.51770269811443,1988.3823333333332,-1.8392570346077362,25.5698960965485,1991.489247242206,6,-0.019569395503385323
470,12 SPL A4 Path H 10A,0.248,13153.0,166.976,H 10A,,,61.0,H,10,61.68436936478109,1988.549,-1.1432846085063124,25.82623850345532,1991.6559139088727,8,0.2379591040897715
471,12 SPL A4 Path H 11A,0.254,13658.0,166.957,H 11A,,,,H,11,61.93436936478109,1988.799,-0.7618136938147586,25.79345767827331,1991.9059139088727,11,0.2069773188499333
472,12 SPL A4 Path H 12A,0.242,7455.0,95.178,H 12A,1.0,62.0,,H,12,62.18436936478109,1989.049,-1.0424972886405692,25.5760311074684,1992.1559139088727,2,-0.008626330917362424
473,21 SPL A4 Path H 13A,0.266,12031.0,148.473,H 13A,,,,H,13,62.43436936478109,1989.299,-1.0840577302204246,25.576327101285447,1992.4059139088727,5,-0.006483534967369309
474,22 SPL A4 Path H 14A,0.256,14165.0,177.92,H 14A,,,62.0,H,14,62.68436936478109,1989.549,-1.071648181114414,25.862080218341443,1992.6559139088727,8,0.2811402653169033
475,23 SPL A4 Path H 15A,0.284,15244.0,192.486,H 15A,,,,H,15,62.80936936478109,1989.674,-1.2564033999025581,25.882073522559825,1992.7809139088727,9,0.3020778665603423
476,24 SPL A4 Path H 16A,0.25,13394.0,166.986,H 16A,,,,H,16,62.93436936478109,1989.799,-1.956735073348806,25.845823100979306,1992.9059139088727,11,0.2667777122785999
477,25 SPL A4 Path H 17A,0.314,17109.0,218.132,H 17A,,,,H,17,63.05936936478109,1989.924,-1.610562778681352,25.619220231789942,1993.0309139088727,0,0.04113108066184523
478,26 SPL A4 Path H 18A,0.27,14168.0,172.403,H 18A,1.0,63.0,,H,18,63.18436936478109,1990.049,-1.7283601798925647,25.419908580599536,1993.1559139088727,2,-0.15721836268200562
479,27 SPL A4 Path H 19A,0.256,13610.0,172.738,H 19A,,,,H,19,63.30936936478109,1990.174,-1.1408841008541561,25.496922349358567,1993.2809139088727,3,-0.07923641580270058
480,28 SPL A4 Path H 20A,0.232,12696.0,153.8,H 20A,,,,H,20,63.43436936478109,1990.299,-1.9198852282035619,25.611908106385695,1993.4059139088727,5,0.036723489618534444
481,29 SPL A4 Path H 21A,0.23,11967.0,151.984,H 21A,,,,H,21,63.55936936478109,1990.424,-1.6063984734121513,25.794729863619427,1993.5309139088727,6,0.22052536552043378
482,30 SPL A4 Path H 22A,0.308,17679.0,213.082,H 22A,,,63.0,H,22,63.68436936478109,1990.549,-1.464487190799958,25.93831528813477,1993.6559139088727,8,0.3650968789775497
483,31 SPL A4 Path H 23A,0.224,11776.0,147.623,H 23A,,,,H,23,63.93436936478109,1990.799,-1.554172383154732,25.840426114378072,1993.9059139088727,11,0.26919779392600773
484,32 SPL A4 Path H 24A,0.278,16012.0,203.151,H 24A,1.0,64.0,,H,24,64.18436936478109,1991.049,-1.7266303838003387,25.553695825681036,1994.1559139088727,2,-0.015518524970314473
485,33 SPL A4 Path H 25A,0.242,13652.0,168.474,H 25A,,,,H,25,64.28436936478109,1991.1490000000001,-2.0218968548259024,25.267141957139845,1994.2559139088726,3,-0.3012601188844677
486,34 SPL A4 Path H 26A,0.236,12313.0,156.424,H 26A,,,,H,26,64.3843693647811,1991.249,-1.6864602267908224,25.279772170131178,1994.3559139088727,4,-0.2878138102909311
487,35 SPL A4 Path H 27A,0.24,12903.0,157.03,H 27A,,,,H,27,64.48436936478109,1991.349,-1.907748195022389,25.386520085991794,1994.4559139088726,5,-0.1802459778529446
488,36 SPL A4 Path H 28A,0.238,12547.0,159.626,H 28A,,,,H,28,64.5843693647811,1991.449,-2.0979688440961057,25.58705981748935,1994.5559139088728,7,0.021117491197490068
489,37 SPL A4 Path H 29A,0.236,13339.0,161.633,H 29A,,,64.0,H,29,64.68436936478109,1991.549,-1.9230508960956978,25.65996446678491,1994.6559139088727,8,0.09484969902097973
490,38 SPL A4 Path H 30A,0.248,12928.0,163.901,H 30A,,,,H,30,64.85103603144776,1991.7156666666667,-1.7094404721680532,25.579101798292275,1994.8225805755394,10,0.0153747857977784
491,39 SPL A4 Path H 31A,0.244,13124.0,160.717,H 31A,,,,H,31,65.01770269811442,1991.8823333333332,-1.8559628652718712,25.54485570570468,1994.989247242206,0,-0.017472937700159008
492,40 SPL A4 Path H 32A,0.244,11840.0,149.662,H 32A,1.0,65.0,,H,32,65.18436936478109,1992.049,-1.490378218564763,25.290689637442735,1995.1559139088727,2,-0.27023002305233845
493,40 SPL A4 Path H 33A,0.274,13820.0,174.658,H 33A,,,,H,33,65.30936936478109,1992.174,-1.7228383322621093,25.234418468508483,1995.2809139088727,3,-0.3254374894846528
494,41 SPL A4 Path H 34A,0.24,12953.0,159.03,H 34A,,,,H,34,65.43436936478109,1992.299,-1.9318416755084782,25.463158471863647,1995.4059139088727,5,-0.09562781335383264
495,42 SPL A4 Path H 35A,0.264,13142.0,167.089,H 35A,,,,H,35,65.55936936478109,1992.424,-1.787071746180099,25.601936447131916,1995.5309139088727,6,0.0442258049639257
496,43 SPL A4 Path H 36A,0.284,13483.0,163.94,H 36A,,,65.0,H,36,65.68436936478109,1992.549,-1.7528823314545088,25.547255019824323,1995.6559139088727,8,-0.009374009020231
497,44 SPL A4 Path H 37A,0.25,12003.0,152.788,H 37A,,,,H,37,65.85103603144776,1992.7156666666667,-1.7872374721306934,25.468310920526623,1995.8225805755394,10,-0.08686667012750249
498,45 SPL A4 Path H 38A,0.252,13384.0,161.657,H 38A,,,,H,38,66.01770269811442,1992.8823333333332,-1.4891080727154478,25.317397198759412,1995.989247242206,0,-0.23631833988406115
499,46 SPL A4 Path H 39A,0.23,11774.0,149.689,H 39A,1.0,66.0,,H,39,66.18436936478109,1993.049,-1.545381603741952,25.357936100295202,1996.1559139088727,2,-0.1943067725173968
500,47 SPL A4 Path H 40A,0.258,15144.0,185.519,H 40A,,,,H,40,66.43436936478109,1993.299,-1.9807532467540019,25.485756423660856,1996.4059139088727,5,-0.06425754949271223
501,48 SPL A4 Path H 41A,0.226,12009.0,152.071,H 41A,,,66.0,H,41,66.68436936478109,1993.549,-1.676673580495593,25.665152689535045,1996.6559139088727,8,0.11739149713595154
502,49 SPL A4 Path H 42A,0.222,12284.0,151.847,H 42A,,,,H,42,66.85103603144776,1993.7156666666667,-1.4925248481649442,25.712775350384444,1996.8225805755394,10,0.16652927909688842
503,49 SPL A4 Path H 43A,0.232,12754.0,161.336,H 43A,,,,H,43,67.01770269811442,1993.8823333333332,-1.4372565029573212,25.65285816489583,1996.989247242206,0,0.10813782853992038
504,50 SPL A4 Path H 44A,0.24,12608.0,154.325,H 44A,1.0,67.0,,H,44,67.18436936478109,1994.049,-1.4061713015160482,25.52250964268556,1997.1559139088727,2,-0.02067434491859288
505,51 SPL A4 Path H 45A,0.236,12180.0,154.971,H 45A,,,,H,45,67.30936936478109,1994.174,-1.442818396828118,25.608743814868024,1997.2809139088727,3,0.06671905414735946
506,52 SPL A4 Path H 46A,0.248,14921.0,182.525,H 46A,,,,H,46,67.43436936478109,1994.299,-1.9615063688017957,25.664369090009455,1997.4059139088727,5,0.12350952644599644
507,53 SPL A4 Path H 47A,0.212,10989.0,139.714,H 47A,,,,H,47,67.55936936478109,1994.424,-2.330216133434405,25.78640430243099,1997.5309139088727,6,0.2467159062985722
508,54 SPL A4 Path H 48A,0.234,14418.0,174.162,H 48A,,,67.0,H,48,67.68436936478109,1994.549,-2.0531613828276973,25.971083371861088,1997.6559139088727,8,0.432572113433654
509,55 SPL A4 Path H 49A,0.254,13675.0,172.957,H 49A,,,,H,49,67.80936936478109,1994.674,-1.734014003811944,25.9865583598656,1997.7809139088727,9,0.4492302094168714
510,56 SPL A4 Path H 50A,0.248,13809.0,168.695,H 50A,,,,H,50,67.93436936478109,1994.799,-1.6035184183284867,25.8184657254219,1997.9059139088727,11,0.2823266532257058
511,57 SPL A4 Path H 51A,0.264,12613.0,159.559,H 51A,,,,H,51,68.05936936478109,1994.924,-1.5022515510312355,25.490825562805778,1998.0309139088727,0,-0.044118460864044806
512,57 SPL A4 Path H 52A,0.254,13957.0,173.425,H 52A,1.0,68.0,,H,52,68.18436936478109,1995.049,-1.615005392727767,25.55858707450214,1998.1559139088727,2,0.024844069632745658
513,12 SPL A4 Path H 53A,0.212,11454.0,145.484,H 53A,,,,H,53,68.35103603144776,1995.2156666666667,-1.4156239772786203,25.58260863894591,1998.3225805755394,4,0.05047627956937717
514,12 SPL A4 Path H 54A,0.246,14726.0,180.037,H 54A,,,,H,54,68.51770269811442,1995.3823333333332,-1.9237399936653443,25.54277835836947,1998.489247242206,6,0.012267258306135176
515,12 SPL A4 Path H 55A,0.304,15545.0,196.219,H 55A,,,68.0,H,55,68.68436936478109,1995.549,-1.722433084458907,25.6460346253121,1998.6559139088727,8,0.11715539838218447
516,12 SPL A4 Path H 56A,0.268,13823.0,170.726,H 56A,,,,H,56,68.85103603144776,1995.7156666666667,-1.5863083576444572,25.481465493425635,1998.8225805755394,10,-0.04577124655063969
517,12 SPL A4 Path H 57A,0.222,11897.0,149.193,H 57A,,,,H,57,69.01770269811442,1995.8823333333332,-1.5189611596425725,25.365237934523687,1998.989247242206,0,-0.16034570467906306
518,12 SPL A4 Path H 58A,0.25,12932.0,162.941,H 58A,1.0,69.0,,H,58,69.18436936478109,1996.049,-1.6734865042359786,25.4277607477031,1999.1559139088727,2,-0.09615917690567599
519,12 SPL A4 Path H 59A,0.264,14677.0,180.739,H 59A,,,,H,59,69.30936936478109,1996.174,-1.64012194131616,25.432260931845402,1999.2809139088727,3,-0.09040424149856463
520,12 SPL A4 Path H 60A,0.242,13436.0,172.325,H 60A,,,,H,60,69.43436936478109,1996.299,-1.9938667533553203,25.39908610164864,1999.4059139088727,5,-0.12231835015645842
521,12 SPL A4 Path H 61A,0.238,11335.0,137.703,H 61A,,,,H,61,69.55936936478109,1996.424,-1.9965060272706432,25.570680676186083,1999.5309139088727,6,0.05054291619346074
522,12 SPL A4 Path H 62A,0.24,11824.0,150.43,H 62A,,,69.0,H,62,69.68436936478109,1996.549,-1.5063435715773041,25.62594821045592,1999.6559139088727,8,0.10708311254972003
523,12 SPL A4 Path H 63A,0.286,16081.0,195.679,H 63A,,,,H,63,69.85103603144776,1996.7156666666667,-1.644869309770204,25.650876378478376,1999.8225805755394,10,0.13371745044669936
524,12 SPL A4 Path H 64A,0.222,11384.0,144.583,H 64A,,,,H,64,70.01770269811442,1996.8823333333332,-1.399656357497758,25.349054815615805,1999.989247242206,0,-0.16638732872112527
525,12 SPL A4 Path H 65A,0.258,17056.0,208.034,H 65A,1.0,70.0,,H,65,70.18436936478109,1997.049,-1.5750989364329508,25.470203026698176,2000.1559139088727,2,-0.043511720123785125
526,12 SPL A4 Path H 66A,0.24,13663.0,172.2,H 66A,,,,H,66,70.30936936478109,1997.174,-2.0373443772086217,25.306841882823345,2000.2809139088727,3,-0.20557035054303086
527,12 SPL A4 Path H 67A,0.248,13582.0,170.231,H 67A,,,,H,67,70.43436936478109,1997.299,-2.2686564986828506,25.482824908737708,2000.4059139088727,5,-0.028278840899250923
528,12 SPL A4 Path H 68A,0.25,14261.0,176.891,H 68A,,,,H,68,70.55936936478109,1997.424,-2.311543503456905,25.6425993328328,2000.5309139088727,6,0.13281003719920292
529,12 SPL A4 Path H 69A,0.254,13419.0,169.817,H 69A,,,70.0,H,69,70.68436936478109,1997.549,-1.642564510113832,25.565265067457286,2000.6559139088727,8,0.05679619610088693
530,12 SPL A4 Path H 70A,0.242,13433.0,163.215,H 70A,,,,H,70,70.80936936478109,1997.674,-1.8414827492360129,25.421908499088556,2000.7809139088727,9,-0.08523397771681474
531,12 SPL A4 Path H 71A,0.232,12830.0,163.132,H 71A,,,,H,71,70.93436936478109,1997.799,-1.9997419649807373,25.329522164026603,2000.9059139088727,11,-0.1762879479539059
532,12 SPL A4 Path H 72A,0.244,14676.0,177.412,H 72A,,,,H,72,71.05936936478109,1997.924,-2.1549851195425247,25.22645995925542,2001.0309139088727,0,-0.27801181762628246
533,12 SPL A4 Path H 73A,0.256,13030.0,165.059,H 73A,1.0,71.0,,H,73,71.18436936478109,1998.049,-2.156308408515815,25.216765671691125,2001.1559139088727,2,-0.28636179981804943
534,12 SPL A4 Path H 74A,0.266,16137.0,199.007,H 74A,,,,H,74,71.35103603144776,1998.2156666666667,-2.7885866596965494,25.469981521391386,2001.3225805755394,4,-0.03134425586171474
535,12 SPL A4 Path H 75A,0.234,12033.0,152.156,H 75A,,,,H,75,71.51770269811442,1998.3823333333332,-2.596535721135033,25.526902994622372,2001.489247242206,6,0.0273895254454537
536,12 SPL A4 Path H 76A,0.232,12849.0,159.28,H 76A,,,71.0,H,76,71.68436936478109,1998.549,-1.8861630196152868,25.739284929081766,2001.6559139088727,8,0.24159438180125292
537,12 SPL A4 Path H 77A,0.242,11704.0,147.481,H 77A,,,,H,77,71.93436936478109,1998.799,-1.8060589532279532,25.541614965452798,2001.9059139088727,11,0.04667870192972501
538,12 SPL A4 Path H 78A,0.274,14766.0,184.243,H 78A,1.0,72.0,,H,78,72.18436936478109,1999.049,-1.9103879726640056,25.413417789032007,2002.1559139088727,2,-0.07874030963829526
539,12 SPL A4 Path H 79A,0.238,12152.0,151.325,H 79A,,,,H,79,72.51770269811442,1999.3823333333332,-2.262027712522207,25.285002537696325,2002.489247242206,6,-0.2034141927996167
540,12 SPL A4 Path H 80A,0.24,12307.0,156.525,H 80A,,,,H,80,72.85103603144776,1999.7156666666667,-2.1961496322556098,25.234751706580656,2002.8225805755394,10,-0.24988120046026197
541,12 SPL A4 Path H 81A,0.31,17582.0,213.834,H 81A,1.0,73.0,,H,81,73.18436936478109,2000.049,-2.311132462801327,25.25934418625101,2003.1559139088727,2,-0.2214624420542215
542,12 SPL A4 Path H 82A,0.248,12742.0,161.675,H 82A,,,,H,82,73.43436936478109,2000.299,-2.393580871359079,25.41129976704975,2003.4059139088727,5,-0.0666092909258289
543,12 SPL A4 Path H 83A,0.254,13101.0,160.532,H 83A,,,73.0,H,83,73.68436936478109,2000.549,-2.5583255631339186,25.62639906196532,2003.6559139088727,8,0.15141145541483425
544,12 SPL A4 Path H 84A,0.278,14160.0,179.013,H 84A,,,,H,84,73.93436936478109,2000.799,-2.1998182708519067,25.592983614278207,2003.9059139088727,11,0.12094134024826175
545,12 SPL A4 Path H 85A,0.248,14165.0,173.401,H 85A,1.0,74.0,,H,85,74.18436936478109,2001.049,-1.8582298854562227,25.69899154559621,2004.1559139088727,2,0.22991848518202218
546,12 SPL A4 Path H 86A,0.236,12778.0,160.911,H 86A,,,,H,86,74.43436936478109,2001.299,-1.4838866978191254,25.600141372046085,2004.4059139088727,5,0.13406140634321062
547,12 SPL A4 Path H 87A,0.22,12284.0,153.668,H 87A,,,,H,87,74.68436936478109,2001.549,-1.7971361975262494,25.425535893515363,2004.6559139088727,8,-0.037527096380980396
548,12 SPL A4 Path H 88A,0.232,11661.0,144.44,H 88A,,,,H,88,74.93436936478109,2001.799,-1.9443826971771188,25.337052854401723,2004.9059139088727,11,-0.12296927859264528
549,12 SPL A4 Path H 89A,0.246,12864.0,163.21,H 89A,1.0,75.0,,H,89,75.18436936478109,2002.049,-2.038719046263859,25.402719376747296,2005.1559139088727,2,-0.05423801824965224
550,12 SPL A4 Path H 90A,0.3,16637.0,202.18,H 90A,,,,H,90,75.43436936478109,2002.299,-2.2102534647501484,25.405970408174934,2005.4059139088727,5,-0.04789836772937761
551,12 SPL A4 Path H 91A,0.258,12725.0,161.42,H 91A,,,75.0,H,91,75.68436936478109,2002.549,-2.1762970234353487,25.55140579404682,2005.6559139088727,8,0.10064951833070168
552,12 SPL A4 Path H 92A,0.22,11841.0,143.445,H 92A,,,,H,92,75.85103603144776,2002.7156666666667,-1.8236014732657597,25.71276064870479,2005.8225805755394,10,0.2640926403892827
553,12 SPL A4 Path H 93A,0.246,12504.0,158.499,H 93A,,,,H,93,76.01770269811442,2002.8823333333332,-1.9648788163374555,25.374633287935,2005.989247242206,0,-0.07193583915967494
554,12 SPL A4 Path H 94A,0.234,13363.0,163.714,H 94A,1.0,76.0,,H,94,76.18436936478109,2003.049,-1.7304393101694036,25.234170010122323,2006.1559139088727,2,-0.21028962193141254
555,12 SPL A4 Path H 95A,0.224,11782.0,148.613,H 95A,,,,H,95,76.43436936478109,2003.299,-1.7062047863211063,25.142202672930527,2006.4059139088727,5,-0.2990728156489091
556,12 SPL A4 Path H 96A,0.242,13063.0,163.777,H 96A,,,76.0,H,96,76.68436936478109,2003.549,-2.0518375901281134,25.408914664553773,2006.6559139088727,8,-0.029152799456031886
557,12 SPL A4 Path H 97A,0.282,14788.0,182.358,H 97A,,,,H,97,76.93436936478109,2003.799,-2.8708660680827993,25.538874082309174,2006.9059139088727,11,0.10403852396444435
558,12 SPL A4 Path H 98A,0.274,13168.0,166.894,H 98A,1.0,77.0,,H,98,77.18436936478109,2004.049,-2.601656854498929,25.787696580072623,2007.1559139088727,2,0.35611680848818494
559,12 SPL A4 Path H 99A,0.236,12711.0,155.284,H 99A,,,,H,99,77.35103603144776,2004.2156666666667,-2.7368517025753913,25.746793076881406,2007.3225805755394,4,0.31739709707912667
560,12 SPL A4 Path H 100A,0.234,12170.0,154.742,H 100A,,,,H,100,77.51770269811442,2004.3823333333332,-2.012225561851907,25.49498221770015,2007.489247242206,6,0.06778064350025303
561,12 SPL A4 Path H 101A,0.266,15548.0,187.454,H 101A,,,77.0,H,101,77.68436936478109,2004.549,-2.2881174603098375,25.23971597374405,2007.6559139088727,8,-0.1852805810333571
562,12 SPL A4 Path H 102A,0.266,13696.0,173.432,H 102A,,,,H,102,77.85103603144776,2004.7156666666667,-2.162816552229142,25.33173280659069,2007.8225805755394,10,-0.09104811494411891
563,12 SPL A4 Path H 103A,0.256,14177.0,175.421,H 103A,,,,H,103,78.01770269811442,2004.8823333333332,-2.7629255829847734,25.36852277981453,2007.989247242206,0,-0.052031894657456945
564,12 SPL A4 Path H 104A,0.282,14884.0,187.473,H 104A,1.0,78.0,,H,104,78.18436936478109,2005.049,-3.1162905853985583,25.38080750333398,2008.1559139088727,2,-0.03751031025496232
565,12 SPL A4 Path H 105A,0.222,11774.0,149.349,H 105A,,,,H,105,78.43436936478109,2005.299,-2.661496012094689,25.68573651121955,2008.4059139088727,5,0.27079388986789255
566,12 SPL A4 Path H 106A,0.236,12225.0,152.722,H 106A,,,78.0,H,106,78.68436936478109,2005.549,-2.419853219928141,25.453554354601234,2008.6559139088727,8,0.042010806582307936
567,12 SPL A4 Path H 107A,0.232,11706.0,148.191,H 107A,,,,H,107,78.85103603144776,2005.7156666666667,-1.735390939635503,25.354027903786996,2008.8225805755394,10,-0.05523632806822221
568,12 SPL A4 Path H 108A,0.242,12944.0,160.738,H 108A,,,,H,108,79.01770269811442,2005.8823333333332,-2.308160225805933,25.183950542589916,2008.989247242206,0,-0.2230237592815989
569,12 SPL A4 Path H 109A,0.246,12144.0,154.275,H 109A,1.0,79.0,,H,109,79.18436936478109,2006.049,-2.4601165663019735,25.200643319725824,2009.1559139088727,2,-0.20403043834165047
570,12 SPL A4 Path H 110A,0.24,12574.0,152.695,H 110A,,,,H,110,79.51770269811442,2006.3823333333332,-2.570089335131533,25.22886025348704,2009.489247242206,6,-0.17118057551180144
571,12 SPL A4 Path H 111A,0.282,14484.0,183.01,H 111A,,,,H,111,79.85103603144776,2006.7156666666667,-2.434808349858864,25.392241489657405,2009.8225805755394,10,-0.0031239549923647303
572,12 SPL A4 Path H 112A,0.234,12889.0,160.079,H 112A,1.0,80.0,,H,112,80.18436936478109,2007.049,-2.779112575566499,25.55468671888975,2010.1559139088727,2,0.16403911386994352
573,12 SPL A4 Path H 113A,0.244,12325.0,155.769,H 113A,,80.1,,H,113,80.28436936478109,2007.1490000000001,-3.0280110412660783,25.598793228021737,2010.2559139088726,3,0.20956925367061174
