,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_absolute,d13c,d18o,age_warped,age_warped_dt,d18o_ma,d13c_ma,age_warped_ma,age_wraped_month
320,320,Path J 11A,0.275,13321.0,153.947,J 11A,,,,J,11,43.4583333333333,1979.174,-1.540073442391651,25.842131703831,1982.278646344526,1982-04-12 16:56:31.120968657,25.682668924969807,-1.4114849440089687,1982.2537915372525,4
342,342,Path I 4A,0.198,10023.0,120.887,I 4A,,,,I,4,43.5,1979.215666666667,-1.546483320229205,25.76798783908759,1982.315423862314,1982-04-26 03:06:46.921934044,25.825469879874024,-1.5239851410698353,1982.327555665058,4
321,321,Path J 12A,0.27,14013.0,161.844,J 12A,,,,J,12,43.5833333333333,1979.299,-1.48539866058865,25.86629009670349,1982.388596788335,1982-05-22 20:06:28.316932801,25.83842357920618,-1.4384279562241906,1982.3884723631888,5
343,343,Path I 5A,0.228,9899.0,119.531,I 5A,,,,I,5,43.6666666666666,1979.382333333333,-1.283401887854717,25.88099280182746,1982.461396438917,1982-06-18 09:49:58.097688507,25.876552920313106,-1.2362554439142757,1982.4492335298858,6
322,322,Path J 13A,0.276,12703.0,148.631,J 13A,,,,J,13,43.7083333333333,1979.424,-0.9399657832994597,25.88237586240837,1982.497707362405,1982-07-01 15:54:59.380803475,25.925106091575188,-0.9068355210377183,1982.521877831371,7
323,323,Path J 14A,0.239,11550.0,133.483,J 14A,,,,J,14,43.8333333333333,1979.549,-0.4971388919589774,26.01194961048974,1982.606529692791,1982-08-10 09:12:00.391853832,25.901686032056983,-0.893581771438709,1982.5702555826622,8
344,344,Path I 6A,0.22,11799.0,142.425,I 6A,,,,I,6,43.8333333333333,1979.549,-1.243640639057689,25.81073262327283,1982.606529692791,1982-08-10 09:12:00.391853832,25.902242461064045,-0.7779966608030439,1982.6428915970444,8
324,324,Path J 15A,0.244,11360.0,131.025,J 15A,,,,J,15,43.9583333333333,1979.674,-0.5932104513924648,25.88404514942956,1982.715615405551,1982-09-19 04:47:27.429457415,25.786014563235515,-1.0272896991151614,1982.6914254267795,9
345,345,Path I 7A,0.2,9802.0,118.203,I 7A,,,43.0,I,7,44.0,1979.715666666667,-1.24501800689533,25.66326591700415,1982.752131181997,1982-10-02 12:40:08.955454282,25.78369190277263,-0.8769348850825517,1982.764420904764,10
325,325,Path J 16A,0.274,12332.0,142.369,J 16A,,,,J,16,44.0833333333333,1979.799,-0.7925761969598599,25.80376464188418,1982.825516126744,1982-10-29 07:31:16.573002107,25.668022703999906,-1.2534289549395454,1982.8257185911125,10
346,346,Path I 8A,0.208,9592.0,115.686,I 8A,,,,I,8,44.1666666666666,1979.882333333333,-1.722692660963446,25.53703755311138,1982.899508464597,1982-11-25 07:41:38.939528469,25.668202037850747,-1.178115211421012,1982.8872693579224,11
326,326,Path J 17A,0.282,13376.0,154.661,J 17A,,,,J,17,44.2083333333333,1979.924,-1.01907677633973,25.66380391855669,1982.936783482426,1982-12-08 22:13:23.901789743,25.592413489408585,-1.4006958256973074,1982.962087015226,12
347,347,Path I 9A,0.202,8692.0,104.934,I 9A,1.0,44.0,,I,9,44.3333333333333,1980.049,-1.460318039788746,25.57639899655768,1983.049969098655,1983-01-19 05:43:45.495186702,25.640027861982364,-1.133713081666608,1983.0122405599122,1
327,327,Path J 18A,0.249,11284.0,130.312,J 18A,1.0,44.0,,J,18,44.3333333333333,1980.049,-0.921744428871347,25.67988067083273,1983.049969098655,1983-01-19 05:43:45.495186702,25.713465841715315,-1.3011981847010914,1983.0755674938953,1
328,328,Path J 19A,0.215,9836.0,113.33,J 19A,,,,J,19,44.4166666666666,1980.132333333333,-1.521532085443181,25.88411785775553,1983.126764284375,1983-02-16 06:27:18.472049541,25.773250846953463,-1.5419180205285266,1983.1167206522096,2
348,348,Path I 10A,0.234,11482.0,138.691,I 10A,,,,I,10,44.4666666666666,1980.182333333333,-2.182477547271052,25.75575401227213,1983.173428573599,1983-03-05 07:14:03.497019317,25.873933617892174,-1.7838507971951179,1983.168325913079,3
329,329,Path J 20A,0.24,8338.0,96.142,J 20A,,,,J,20,44.5,1980.215666666667,-1.64754275887112,25.98192898364886,1983.204784881263,1983-03-16 17:54:56.015512951,25.90596564145333,-1.7417457656505329,1983.2207429946986,3
330,330,Path J 21A,0.24,10942.0,126.195,J 21A,,,,J,21,44.5833333333333,1980.299,-1.395216990809426,25.980213928439,1983.284015529234,1983-04-14 15:58:33.729923785,25.94971064917527,-1.6391251149351989,1983.2629342589341,4
349,349,Path I 11A,0.24,11268.0,136.079,I 11A,,,,I,11,44.6,1980.315666666667,-1.87461559512505,25.88698903543795,1983.300002366305,1983-04-20 12:01:14.623796994,25.897570533831665,-1.6962880612418987,1983.3378449138133,4
350,350,Path I 12A,0.248,13695.0,167.597,I 12A,,,,I,12,44.7333333333333,1980.449,-1.81903159779122,25.82550863761804,1983.429516845901,1983-06-06 18:34:03.252331874,25.91550735737267,-1.5897819941874205,1983.3918072354697,6
331,331,Path J 23A,0.283,10752.0,124.039,J 23A,,,,J,23,44.75,1980.465666666667,-1.075698789645991,26.03402439906203,1983.445902494203,1983-06-12 18:06:21.057185264,25.94651315198578,-1.3055226190045552,1983.467958636398,6
332,332,Path J 24A,0.24,10825.0,124.938,J 24A,,,,J,24,44.8333333333333,1980.549,-1.021837469576455,25.98000641927727,1983.52845656909,1983-07-12 21:16:46.362820344,25.92394189039975,-1.2475169408370208,1983.5120405612797,7
351,351,Path I 13A,0.222,11203.0,135.358,I 13A,,,,I,13,44.8666666666666,1980.582333333333,-1.645014563288616,25.75779485285995,1983.561762620546,1983-07-25 01:02:26.001538832,25.888537375597327,-1.2603268605951614,1983.5674118001589,7
333,333,Path J 25A,0.234,10620.0,122.315,J 25A,,,,J,25,44.9166666666666,1980.632333333333,-1.114128548920413,25.92781085465476,1983.61201621084,1983-08-12 09:15:43.225050583,25.739553675871775,-1.479392063833319,1983.623436376595,8
352,352,Path I 14A,0.208,9028.0,108.708,I 14A,,,44.0,I,14,45.0,1980.715666666667,-1.679033079290927,25.53305532010062,1983.696530298398,1983-09-12 05:36:19.490282539,25.771213845418675,-1.3360494014565114,1983.6683589358788,9
334,334,Path J 26A,0.232,11083.0,127.84,J 26A,,,44.0,J,26,45.0,1980.715666666667,-1.214986576158194,25.85277536150065,1983.696530298398,1983-09-12 05:36:19.490282539,25.61353156182578,-1.4316256208188338,1983.7164304254713,9
335,335,Path J 27A,0.244,13842.0,161.882,J 27A,,,,J,27,45.0583333333333,1980.774,-1.40085720700738,25.45476400387607,1983.756230679618,1983-10-04 00:34:50.712435029,25.533200111715917,-1.4484592707856068,1983.7544576875298,10
353,353,Path I 15A,0.212,14821.0,181.592,I 15A,,,,I,15,45.1111111111111,1980.826777777778,-1.729534029191246,25.29206096977104,1983.810612084573,1983-10-23 20:57:42.699093960,25.36449522325888,-1.4860370579208988,1983.7943996398787,10
336,336,Path J 28A,0.283,13785.0,169.069,J 28A,,,,J,28,45.1166666666666,1980.832333333333,-1.32771993756407,25.34666069612953,1983.816356155445,1983-10-25 23:16:47.718112394,25.35318036932558,-1.4762241791401116,1983.8346191437915,10
337,337,Path J 29A,0.201,10882.0,127.24,J 29A,,,,J,29,45.175,1980.890666666667,-1.371418570665018,25.42081944207617,1983.876889191357,1983-11-17 01:32:57.538631041,25.380279209750274,-1.444692588604503,1983.873141317462,11
354,354,Path I 16A,0.226,9870.0,119.175,I 16A,,,,I,16,45.2222222222222,1980.937888888889,-1.634939257584421,25.37335749104512,1983.926178605584,1983-12-05 01:19:28.505697890,25.37143763839676,-1.5119095516939314,1983.9136266832575,12
338,338,Path J 30A,0.28,15352.0,187.071,J 30A,,44.9,,J,30,45.2333333333333,1980.949,-1.529370826832355,25.320135982069,1983.937812252832,1983-12-09 07:14:07.205307372,25.344324864252993,-1.5755746498004513,1983.9690331813374,12
355,355,Path I 17A,0.226,9944.0,119.929,I 17A,1.0,45.0,,I,17,45.3333333333333,1981.049,-1.562413864984577,25.33948111964486,1984.043108685597,1984-01-16 18:40:00.099421386,25.31159677030389,-1.5407862250637043,1984.0553250007836,1
356,356,Path I 18A,0.208,9897.0,119.245,I 18A,,,,I,18,45.4666666666666,1981.182333333333,-1.530573983374181,25.27517320919781,1984.185054063922,1984-03-08 17:30:53.630968716,25.33547301475501,-1.6438164399740722,1984.1855806105616,3
357,357,Path I 19A,0.218,10621.0,128.182,I 19A,,,,I,19,45.6,1981.315666666667,-1.838461471563458,25.39176471542237,1984.328579082166,1984-04-30 06:14:19.167886615,25.420917716279718,-1.8016734193343602,1984.3290358315255,4
358,358,Path I 20A,0.228,9425.0,113.625,I 20A,,,,I,20,45.7333333333333,1981.449,-2.035984803065441,25.59581522421898,1984.473474348489,1984-06-22 06:59:55.237656498,25.518840241476898,-1.8898580500204343,1984.4738613005677,6
359,359,Path I 21A,0.232,10975.0,132.263,I 21A,,,,I,21,45.8666666666666,1981.582333333333,-1.795127875432403,25.56894078478934,1984.619530471048,1984-08-14 17:57:20.367666304,25.59551284037293,-1.8489286778799414,1984.619847625847,8
360,360,Path I 22A,0.212,10399.0,129.181,I 22A,,,45.0,I,22,46.0,1981.715666666667,-1.71567335514198,25.62178251211046,1984.766538058004,1984-10-07 13:16:13.085426208,25.633085351875952,-1.746374145912747,1984.7380302597867,10
361,361,Path I 23A,0.2,8284.0,99.78,I 23A,,,,I,23,46.0555555555555,1981.771222222222,-1.728321207163858,25.70853275872806,1984.828022250308,1984-10-30 01:20:50.808142703,25.652385973966606,-1.6194676147911728,1984.8280601453282,10
362,362,Path I 24A,0.234,9393.0,113.087,I 24A,,,,I,24,46.1111111111111,1981.826777777778,-1.41440828206768,25.6268426510613,1984.889620127673,1984-11-21 14:25:23.525325723,25.587276469248053,-1.461605687769459,1984.8896529737005,11
363,363,Path I 25A,0.26,12909.0,155.946,I 25A,,,,I,25,46.1666666666666,1981.882333333333,-1.242087574076839,25.4264539979548,1984.951316543121,1984-12-14 04:21:52.253190719,25.450783345527622,-1.2582624637168769,1984.951344340155,12
364,364,Path I 26A,0.198,10300.0,124.008,I 26A,,,,I,26,46.2222222222222,1981.937888888889,-1.118291535006111,25.29905338756677,1985.013096349671,1985-01-05 18:43:26.483226523,25.358851946331253,-1.1437128740065428,1985.0131190977124,1
365,365,Path I 27A,0.216,12341.0,149.126,I 27A,,,,I,27,46.2777777777777,1981.993444444444,-1.070759512936678,25.35104845347219,1985.074944400345,1985-01-28 08:30:46.609279141,25.35764271139468,-1.1384965027977423,1985.074962099393,1
366,366,Path I 28A,0.256,11865.0,143.105,I 28A,1.0,46.0,,I,28,46.3333333333333,1982.049,-1.226438460450438,25.42282629314508,1985.136845548163,1985-02-19 22:46:01.206865525,25.49118610706951,-1.1092152835014415,1985.1781686843995,2
367,367,Path I 29A,0.202,10084.0,121.554,I 29A,,,,I,29,46.5,1982.215666666667,-1.030447877117208,25.69968357459127,1985.32271610469,1985-04-28 18:59:35.077504359,25.67967639982876,-1.1019227360763493,1985.3226936323708,4
368,368,Path I 30A,0.2,9076.0,109.255,I 30A,,,,I,30,46.6666666666666,1982.382333333333,-1.048881870661401,25.91651933174993,1985.50851924426,1985-07-05 14:37:42.886983821,25.811085282021974,-1.0500604918731051,1985.5083604491283,7
369,369,Path I 31A,0.262,12039.0,147.021,I 31A,,,,I,31,46.8333333333333,1982.549,-1.070851727840706,25.81705293972473,1985.693845998435,1985-09-11 06:05:27.406649578,25.778171044075794,-1.1844161813013232,1985.6935508804893,9
370,370,Path I 32A,0.202,9272.0,111.666,I 32A,,,46.0,I,32,47.0,1982.715666666667,-1.433514945401862,25.60094086075272,1985.878287398773,1985-11-17 13:47:51.407703891,25.638725254599624,-1.3455644757347416,1985.8778559580135,11
371,371,Path I 33A,0.258,11728.0,141.228,I 33A,,,,I,33,47.1666666666666,1982.882333333333,-1.532326753961656,25.49818196332143,1986.061434476833,1986-01-23 10:09:57.661406383,25.50789192991245,-1.5636134140403202,1986.060866713261,1
372,372,Path I 34A,0.214,10084.0,121.548,I 34A,1.0,47.0,,I,34,47.3333333333333,1983.049,-1.724998542757442,25.42455296566321,1986.242878264177,1986-03-30 15:36:48.939088378,25.490668669487945,-1.6541469788126906,1986.2223350992456,3
373,373,Path I 35A,0.26,12126.0,146.226,I 35A,,,,I,35,47.4444444444444,1983.160111111111,-1.705115639718974,25.5492710794792,1986.362692556727,1986-05-13 09:11:12.468945742,25.571824748187463,-1.8016561576819765,1986.3623392375002,5
374,374,Path I 36A,0.216,9144.0,110.221,I 36A,,,,I,36,47.5555555555555,1983.271222222222,-1.974854290569514,25.74165019941998,1986.481446891596,1986-06-25 17:28:29.173373941,25.730679821646408,-1.9012574364849284,1986.481053180424,6
375,375,Path I 37A,0.272,11939.0,145.707,I 37A,,,,I,37,47.6666666666666,1983.382333333333,-2.023802379166297,25.90111818604005,1986.599020092948,1986-08-07 15:24:57.651207086,25.884595435951777,-1.8100927351215683,1986.598585989831,8
376,376,Path I 38A,0.204,9021.0,108.417,I 38A,,,,I,38,47.7777777777777,1983.493444444444,-1.431621535628894,26.0110179223953,1986.715290984949,1986-09-19 01:56:56.501350995,25.88351225548669,-1.6234981172705039,1986.7148164898872,9
377,377,Path I 39A,0.242,12005.0,144.808,I 39A,,,,I,39,47.8888888888888,1983.604555555556,-1.41507043701632,25.73840065802471,1986.830138391765,1986-10-31 00:00:44.322704311,25.776810049704,-1.4259868197031713,1986.8296326436414,10
378,378,Path I 40A,0.202,9160.0,110.244,I 40A,,,47.0,I,40,48.0,1983.715666666667,-1.431268486464299,25.581011568692,1986.94346855421,1986-12-11 08:47:04.325569246,25.588803110412083,-1.4423726172021192,1986.9336951667826,12
379,379,Path I 41A,0.206,8930.0,107.349,I 41A,,,,I,41,48.0833333333333,1983.799,-1.480778928125737,25.44699710451953,1987.027478554373,1987-01-11 00:42:43.690704388,25.458027004306505,-1.4740360548524876,1987.0272031461354,1
380,380,Path I 42A,0.22,9671.0,116.503,I 42A,,,,I,42,48.1666666666666,1983.882333333333,-1.510060749967426,25.34607233970799,1987.110662329824,1987-02-10 09:24:07.233329067,25.401292477218544,-1.5696443078019309,1987.1103930140307,2
381,381,Path I 43A,0.214,10215.0,123.087,I 43A,,,,I,43,48.25,1983.965666666667,-1.718093245312629,25.41080798742811,1987.193038157896,1987-03-12 11:00:51.347405059,25.415054580968444,-1.719006466497305,1987.192774934548,3
382,382,Path I 44A,0.208,9698.0,116.854,I 44A,1.0,48.0,,I,44,48.3333333333333,1984.049,-1.92886540421186,25.48828341576923,1987.274624315924,1987-04-11 05:42:32.426980190,25.551039313919222,-2.010408228005329,1987.3010544016659,4
383,383,Path I 45A,0.23,9416.0,113.385,I 45A,,,,I,45,48.5,1984.215666666667,-2.384266034491497,25.75402653856032,1987.435500731177,1987-06-08 22:59:11.058396108,25.68352790473827,-2.1875713896022204,1987.4345209471173,6
384,384,Path I 46A,0.268,10955.0,131.824,I 46A,,,,I,46,48.6666666666666,1984.382333333333,-2.249582730103302,25.80827375988525,1987.593437794251,1987-08-05 14:30:54.279500511,25.772925161724704,-2.1448775014824633,1987.5925067497467,8
385,385,Path I 47A,0.252,10909.0,131.406,I 47A,,,,I,47,48.8333333333333,1984.549,-1.800783739852589,25.75647518672855,1987.748581723812,1987-10-01 05:34:33.242138211,25.740791920695983,-1.854697574722984,1987.747699418864,10
386,386,Path I 48A,0.24,10477.0,126.25,I 48A,,,48.0,I,48,49.0,1984.715666666667,-1.51372625421306,25.65762681547415,1987.901078738529,1987-11-25 21:26:59.098247230,25.570179330061176,-1.5566655395502742,1987.8836685252834,11
387,387,Path I 49A,0.262,10739.0,129.433,I 49A,,,,I,49,49.1111111111111,1984.826777777778,-1.355486624585172,25.29643598798082,1988.001345113509,1988-01-01 11:48:55.717424871,25.410745360789203,-1.5679710477460074,1988.0009890813508,1
388,388,Path I 50A,0.206,8690.0,104.657,I 50A,,,,I,50,49.2222222222222,1984.937888888889,-1.834700264439789,25.27817327891264,1988.100543392015,1988-02-06 19:10:23.359654183,25.34674207085389,-1.5537239214526082,1988.100201801207,2
389,389,Path I 51A,0.228,10943.0,133.41,I 51A,1.0,49.0,,I,51,49.3333333333333,1985.049,-1.470984875332863,25.46561694566819,1988.198716898098,1988-03-13 17:31:45.238411909,25.408481554678335,-1.42191520835258,1988.204831232057,3
390,390,Path I 52A,0.216,10010.0,120.592,I 52A,,,,I,52,49.4666666666666,1985.182333333333,-0.9600604852850865,25.48165443945418,1988.315233406058,1988-04-25 09:00:36.859729812,25.48479374995304,-1.2815607892052931,1988.314787265491,4
391,391,Path I 53A,0.23,11521.0,140.66,I 53A,,,,I,53,49.6,1985.315666666667,-1.413637006997929,25.50710986473676,1988.430411492317,1988-06-06 12:44:04.374646194,25.58490423492655,-1.3980052314029043,1988.4299903064023,6
392,392,Path I 54A,0.222,10427.0,125.43,I 54A,,,,I,54,49.7333333333333,1985.449,-1.820318201925697,25.76594840058871,1988.544326020832,1988-07-18 05:21:35.161155675,25.703609557129457,-1.5164670464788716,1988.54392978957,7
393,393,Path I 55A,0.246,11334.0,136.56,I 55A,,,,I,55,49.8666666666666,1985.582333333333,-1.315445930512988,25.8377704060629,1988.657051855561,1988-08-28 11:32:36.597288821,25.78673229923574,-1.525938270728654,1988.6566805789514,8
394,394,Path I 56A,0.224,9736.0,117.21,I 56A,,,49.0,I,56,50.0,1985.715666666667,-1.442050679747276,25.75647809105562,1988.768663860461,1988-10-08 07:56:36.061040252,25.61692607665142,-1.4328956984740924,1988.762197582995,10
395,395,Path I 57A,0.208,5191.0,59.562,I 57A,,,,I,57,50.1111111111111,1985.826777777778,-1.541190485162012,25.25652973283574,1988.860877032963,1988-11-11 01:56:37.887165681,25.42526893236074,-1.4719073044294542,1988.8606509729536,11
396,396,Path I 58A,0.216,9437.0,108.588,I 58A,,,,I,58,50.2222222222222,1985.937888888889,-1.432480748379074,25.26279897319087,1988.952412025437,1988-12-14 13:59:14.033181205,25.286634718693957,-1.5217326312187287,1988.9522004067776,12
397,397,Path I 59A,0.26,10736.0,123.346,I 59A,1.0,50.0,,I,59,50.3333333333333,1986.049,-1.591526660115099,25.34057545005525,1989.043312161933,1989-01-16 19:24:52.338720507,25.339825666308034,-1.5712398904221316,1989.0580969901494,1
398,398,Path I 60A,0.274,10910.0,125.543,I 60A,,,,I,60,50.5,1986.215666666667,-1.689712262772221,25.41610257567799,1989.178566783078,1989-03-07 04:14:42.071145925,25.470098789701257,-1.7538601188939422,1989.1781718736872,3
399,399,Path I 61A,0.228,9207.0,106.001,I 61A,,,,I,61,50.6666666666666,1986.382333333333,-1.980341433794506,25.65361834337054,1989.312636676051,1989-04-25 02:41:50.215942528,25.646905108187365,-1.769420106722248,1989.3122905062166,4
400,400,Path I 62A,0.208,8658.0,99.369,I 62A,,,,I,62,50.8333333333333,1986.549,-1.638206623600016,25.87099440551356,1989.445668059521,1989-06-12 16:03:07.925055519,25.835262970308793,-1.7622151660019492,1989.4453706292416,6
401,401,Path I 63A,0.236,10218.0,117.332,I 63A,,,50.0,I,63,51.0,1986.715666666667,-1.668097440611324,25.98117616204229,1989.577807152153,1989-07-30 21:35:26.350293856,25.89111111012801,-1.5810743901349946,1989.5629838606226,7
402,402,Path I 64A,0.222,10109.0,116.255,I 64A,,,,I,64,51.1111111111111,1986.826777777778,-1.436919106193643,25.82116276282818,1989.665476370193,1989-08-31 21:34:22.810403023,25.80905051715285,-1.4247907501348793,1989.6653825851406,8
403,403,Path I 65A,0.208,9735.0,111.919,I 65A,,,,I,65,51.2222222222222,1986.937888888889,-1.16935570359967,25.62481262658808,1989.752864233076,1989-10-02 19:05:26.454285521,25.639830401124623,-1.1900456016168757,1989.7527964034134,10
404,404,Path I 66A,0.254,11385.0,131.036,I 66A,1.0,51.0,,I,66,51.3333333333333,1987.049,-0.9638619950573131,25.47351581395761,1989.840048606971,1989-11-03 14:49:32.869440455,25.54483166532783,-1.140260874505576,1989.898047126905,11
405,405,Path I 67A,0.218,10203.0,117.533,I 67A,,,,I,67,51.6666666666666,1987.382333333333,-1.287564924859744,25.5361665554378,1990.101228540668,1990-02-06 22:45:43.258505713,25.63813544252278,-1.2601317886474346,1990.1016353688294,2
406,406,Path I 68A,0.216,9359.0,107.518,I 68A,,,51.0,I,68,52.0,1987.715666666667,-1.528968446025246,25.90472395817293,1990.36362895885,1990-05-13 17:23:22.846296307,25.7413950192346,-1.4543634146947688,1990.2981818319088,5
407,407,Path I 69A,0.216,8878.0,101.978,I 69A,,,,I,69,52.0833333333333,1987.799,-1.546556873199315,25.78329454409306,1990.429687996209,1990-06-06 20:04:00.648445152,25.735614039658042,-1.5627875449637945,1990.4297730301053,6
408,408,Path I 70A,0.214,9504.0,109.525,I 70A,,,,I,70,52.1666666666666,1987.882333333333,-1.612837315666822,25.51882361670814,1990.496002135257,1990-07-01 00:58:43.337463439,25.57713325717745,-1.3899261840288213,1990.4960990905809,7
409,409,Path I 71A,0.266,11707.0,134.882,I 71A,,,,I,71,52.25,1987.965666666667,-1.010384363220326,25.42928161073115,1990.562607140276,1990-07-25 08:26:18.775743503,25.451561304585734,-1.4308877626446306,1990.5627160170268,7
410,410,Path I 72A,0.218,9487.0,109.059,I 72A,1.0,52.0,,I,72,52.3333333333333,1988.049,-1.669441609046743,25.40657868631791,1990.629538775547,1990-08-18 18:45:34.825648990,25.483794628057655,-1.3026686415579023,1990.6371655926807,8
411,411,Path I 73A,0.198,8472.0,97.477,I 73A,,,,I,73,52.4444444444444,1988.160111111111,-1.228179952406637,25.6155235871239,1990.71935086222,1990-09-20 13:30:48.790967587,25.56417698734892,-1.5928408200928843,1990.7195938727343,9
412,412,Path I 74A,0.212,10669.0,122.829,I 74A,,,,I,74,52.5555555555555,1988.271222222222,-1.880900898825273,25.67042868860495,1990.809891980436,1990-10-23 14:39:13.495032143,25.63018977116953,-1.487240862490193,1990.810163249148,10
413,413,Path I 75A,0.208,9689.0,111.261,I 75A,,,,I,75,52.6666666666666,1988.382333333333,-1.352641736238668,25.60461703777975,1990.901246904788,1990-11-25 22:55:22.389393348,25.57637626268716,-1.4782723562847628,1990.9015464316983,11
414,414,Path I 76A,0.216,11153.0,128.412,I 76A,,,,I,76,52.7777777777777,1988.493444444444,-1.201274433790347,25.45408306167678,1990.993500409871,1990-12-29 15:03:48.925695114,25.451446466825697,-1.3928755503509835,1990.9938281949792,12
415,415,Path I 77A,0.212,10959.0,126.092,I 77A,,,,I,77,52.8888888888888,1988.604555555556,-1.624710481023935,25.29563930102056,1991.086737270278,1991-02-01 15:49:06.555488137,25.330814641048963,-1.5105512813191426,1991.0870933135839,2
416,416,Path I 78A,0.248,12118.0,139.597,I 78A,,,,I,78,53.0,1988.715666666667,-1.705668929143145,25.24272156044955,1991.181042260603,1991-03-08 01:55:48.730373302,25.280216556464552,-1.6455564043504138,1991.1814265621067,3
417,417,Path I 79A,0.218,10580.0,121.897,I 79A,,,,I,79,53.1111111111111,1988.826777777778,-1.606289802884161,25.30228880792354,1991.276500155439,1991-04-11 22:08:28.901922815,25.29944757485472,-1.6229182734164878,1991.2769127151412,4
418,418,Path I 80A,0.238,11842.0,136.394,I 80A,,,,I,80,53.2222222222222,1988.937888888889,-1.556796088222156,25.35333235619107,1991.373195729381,1991-05-17 05:11:40.521759076,25.394888536176865,-1.5932138296342764,1991.3736365472803,5
419,419,Path I 81A,0.232,11074.0,127.796,I 81A,1.0,53.0,,I,81,53.3333333333333,1989.049,-1.616555597796511,25.52904444441598,1991.471213757021,1991-06-21 23:49:57.041411266,25.454829874330784,-1.5862660654694418,1991.4758599414197,6
420,420,Path I 82A,0.24,13925.0,160.993,I 82A,,,,I,82,53.4583333333333,1989.174,-1.585446510389658,25.4821128223853,1991.583170337857,1991-08-01 20:34:19.774656057,25.44700214536306,-1.5073549223072285,1991.5838042471096,8
421,421,Path I 83A,0.27,13476.0,155.633,I 83A,,,,I,83,53.5833333333333,1989.299,-1.320062658735516,25.32984916928791,1991.697028646451,1991-09-12 09:58:15.394476127,25.3927428059838,-1.4331790815106575,1991.6977027905211,9
422,422,Path I 84A,0.212,10022.0,115.597,I 84A,,,,I,84,53.7083333333333,1989.424,-1.394028075406798,25.36626642627819,1991.812909387255,1991-10-24 17:05:10.436476957,25.31332077746084,-1.4074482633177723,1991.8136237661417,10
423,423,Path I 85A,0.196,7797.0,89.697,I 85A,,,,I,85,53.8333333333333,1989.549,-1.508254055811002,25.24384673681642,1991.930933264719,1991-12-06 18:58:31.436177995,25.312916241421267,-1.486052362928748,1991.9316878784223,12
424,424,Path I 86A,0.246,14610.0,169.094,I 86A,,,,I,86,53.9583333333333,1989.674,-1.555874957568443,25.32863556116919,1992.051220983293,1992-01-19 17:55:30.422083881,25.384244778358006,-1.4471863013875301,1992.0520158318138,1
425,425,Path I 87A,0.278,13255.0,153.415,I 87A,,,,I,87,54.0833333333333,1989.799,-1.277429890783144,25.5802520370884,1992.173893247429,1992-03-04 15:28:41.827501268,25.574980182709037,-1.2619098491680971,1992.1747283307668,3
426,426,Path I 88A,0.244,13066.0,151.045,I 88A,,,,I,88,54.2083333333333,1989.924,-0.952424699152703,25.81605294986952,1992.299070761578,1992-04-19 11:02:15.250921709,25.71508979452774,-1.0132001257108927,1992.2999308957997,4
427,427,Path I 89A,0.304,14621.0,169.429,I 89A,1.0,54.0,,I,89,54.3333333333333,1990.049,-0.8097457871968301,25.7489643966253,1992.426828678392,1992-06-05 05:15:47.199582700,25.70779429184149,-0.960051896891669,1992.4718371300125,6
428,428,Path I 90A,0.302,14282.0,165.411,I 90A,,,,I,90,54.5833333333333,1990.299,-1.117985204325473,25.55836552902966,1992.689611950068,1992-09-09 09:33:04.929828934,25.615019602919457,-1.0055518473699012,1992.6925027973436,9
429,429,Path I 91A,0.194,8942.0,103.099,I 91A,,,,I,91,54.8333333333333,1990.549,-1.0889245505874,25.53772888310341,1992.961067763571,1992-12-17 18:01:09.246747874,25.564596111789985,-1.088081122829075,1992.9635516606186,12
430,430,Path I 92A,0.31,14344.0,166.112,I 92A,,,,I,92,55.0833333333333,1990.799,-1.057333613574351,25.59769392323688,1993.239975268217,1993-03-29 14:11:00.058491143,25.64145608985668,-1.0776492290669506,1993.2420522150376,3
431,431,Path I 93A,0.25,13115.0,153.295,I 93A,1.0,55.0,,I,93,55.3333333333333,1991.049,-1.0866895230391,25.78894546322976,1993.525113613325,1993-07-11 15:59:42.909815542,25.696688478953842,-1.172124637281069,1993.4851554601762,7
432,432,Path I 94A,0.304,14971.0,175.481,I 94A,,,,I,94,55.4761904761904,1991.191857142857,-1.372350775229755,25.70342605039489,1993.690377498986,1993-09-09 23:42:24.808021903,25.605062634995154,-1.1883045085287511,1993.690846871592,9
433,433,Path I 95A,0.298,14250.0,164.987,I 95A,,,,I,95,55.6190476190476,1991.334714285714,-1.105873227317398,25.32281639136081,1993.857049502465,1993-11-09 19:45:13.109739020,25.451534531363773,-1.1730684185494376,1993.8574429426662,11
434,434,Path I 96A,0.272,12636.0,146.142,I 96A,,,,I,96,55.7619047619047,1991.477571428572,-1.040981253101159,25.32836115233562,1994.024901826548,1994-01-10 02:08:24.002020966,25.3091010239086,-1.188676219627264,1994.0252193343458,1
435,435,Path I 97A,0.6,11655.0,134.617,I 97A,,,,I,97,55.9047619047619,1991.620428571429,-1.419174178463234,25.27612552802937,1994.193706674024,1994-03-12 16:52:13.672022205,25.325839729075273,-1.3678266522927747,1994.193948249418,3
436,436,Path I 98A,0.22,10850.0,125.413,I 98A,,,,I,98,56.047619047619,1991.763285714286,-1.64332452531393,25.37303250686083,1994.363236247682,1994-05-13 13:56:58.306897197,25.337761357422167,-1.5364822124732826,1994.3634018906714,5
